lemma,count
"(u'verb', u'\u05d4\u05d6\u05d9\u05d9\u05d4')",1
"(u'verb', u'\u05ea\u05d9\u05e1\u05e2\u05d3\u05d5')",1
"(u'verb', u'\u05e4\u05d5\u05e6\u05dc')",1
"(u'verb', u'\u05d4\u05d7\u05de\u05d9\u05e9\u05d9\u05ea\\\u05e9\u05d9\u05e9\u05d9\u05ea')",1
"(u'verb', u'\u05d5\u05ea\u05d7\u05dc\u05ea\u05d9')",1
"(u'verb', u'\u05e9\u05d4\u05d9\u05ea\u05d0\u05de\u05e6\u05ea\u05d9')",1
"(u'verb', u'\u05ea\u05e2\u05d4')",1
"(u'verb', u'\u05e8\u05d9\u05db\u05da')",1
"(u'verb', u'\u05e1\u05d9\u05e7\u05e0\u05e1')",1
"(u'verb', u'\u05e2\u05d2\u05dc\u05d2\u05dc/\u05d4')",1
"(u'verb', u'\u05d9\u05d9\u05d1\u05dd')",1
"(u'verb', u'\u05e6\u05e4\u05e6\u05d9\u05e4\u05d9\u05ea')",1
"(u'verb', u'\u05e1\u05d7\u05e8\u05d5\u05e3')",1
"(u'verb', u'\u05e0\u05e9\u05e8\u05da')",1
"(u'verb', u'\u05e0\u05e6\u05dc\u05d4')",1
"(u'verb', u'\u05d4\u05d8\u05e8\u05d9\u05d9\u05e0\u05d9\u05d2')",1
"(u'verb', u'\u05e4\u05e2\u05e8')",1
"(u'verb', u'\u05d9\u05e9\u05e9\u05e9\u05e9\u05e9\u05e9\u05e9\u05e9\u05e9\u05e9\u05e9\u05e9\u05e9\u05e9\u05e9\u05e9')",1
"(u'verb', u'\u05dc\u05d4\u05d9\u05ea\u05e0\u05ea\u05e7')",1
"(u'verb', u'\u05e9\u05d5\u05e8\u05d1\u05d1')",1
"(u'verb', u'\u05e0\u05e2\u05e7\u05e5')",1
"(u'verb', u'\u05d1\u05ea\u05d9\u05d0\u05d5\u05d5\u05e8\u05d9\u05d5\u05ea')",1
"(u'verb', u'\u05d4\u05e9\u05d1\u05d5\u05e2\u05e2')",1
"(u'verb', u'\u05d4\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5')",1
"(u'verb', u'\u05d4\u05d9\u05ea\u05e7\u05e9\u05ea\u05d9')",1
"(u'verb', u'\u05d4\u05d1\u05d8\u05d9\u05d7\\\u05d4')",1
"(u'verb', u'\u05de\u05d4\u05e7\u05d9\u05e9\u05e7\u05e2')",1
"(u'verb', u'\u05d7\u05e2\u05d7\u05e2')",1
"(u'verb', u'\u05d5\u05d4\u05d9\u05ea\u05e2\u05e0\u05d2\u05ea\u05d9')",1
"(u'verb', u'\u05d8\u05de\u05e4\u05d8\u05d9\u05e0\u05d2')",1
"(u'verb', u'\u05d0\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5')",1
"(u'verb', u'\u05d8.\u05e9.')",1
"(u'verb', u'\u05ea\u05d7\u05dd')",1
"(u'verb', u'\u05d7\u05e8\u05d3')",1
"(u'verb', u'\u05e4\u05d9\u05d3\u05d7')",1
"(u'verb', u'\u05e4\u05e8\u05de\u05d8')",1
"(u'verb', u'\u05d4\u05d9\u05ea\u05d1\u05d0\u05e1\u05ea\u05d9')",1
"(u'verb', u'\u05d4\u05ea\u05d0\u05e8\u05d2\u05ea\u05d9')",1
"(u'verb', u'\u05d2\u05d5\u05d3\u05e8')",1
"(u'verb', u'\u05db\u05d5\u05e0\u05df')",1
"(u'verb', u'\u05d4\u05d1\u05d4\u05d1')",1
"(u'verb', u'\u05e9\u05d9\u05db\u05e8')",1
"(u'verb', u'\u05d4\u05d5\u05d8\u05e2\u05d4')",1
"(u'verb', u'\u05e0\u05d3\u05e8')",1
"(u'verb', u'\u05d9\u05e7\u05e8\u05e0\u05d9\u05dd')",1
"(u'verb', u'\u05dc\u05d4\u05d8\u05d8\u05ea\u05d9')",1
"(u'verb', u'\u05e0\u05d2\u05d6\u05dc')",1
"(u'verb', u'\u05e4\u05d5\u05e4\u05d9\u05e7\u05d9\u05ea')",1
"(u'verb', u'\u05e6\u05dc\u05d1')",1
"(u'verb', u'\u05d0\u05d5\u05d8\u05d5\u05d8\u05d5')",1
"(u'verb', u'\u05d4\u05d9\u05d9\u05d9\u05ea')",1
"(u'verb', u'\u05d0\u05de\u05de\u05dd')",1
"(u'verb', u'\u05ea\u05df')",1
"(u'verb', u'\u05d1\u05db\u05dc\u05d0\u05d5\u05e4\u05df')",1
"(u'verb', u'\u05d5\u05d0\u05dc\u05db\u05e0\u05d5')",1
"(u'verb', u'\u05d4\u05e9\u05ea\u05e7\u05e2')",1
"(u'verb', u'\u05e7\u05d5\u05e8\u05e8')",1
"(u'verb', u'\u05d3\u05d5\u05e9\u05df')",1
"(u'verb', u'\u05d4\u05d5\u05e0\u05e9\u05dd')",1
"(u'verb', u'\u05d4\u05ea\u05db\u05dc\u05d4')",1
"(u'verb', u'\u05e4\u05e9\u05d5\u05d5\u05d5\u05d5\u05d8')",1
"(u'verb', u'\u05e9\u05d9\u05d5\u05d5\u05e2')",1
"(u'verb', u'\u05d4\u05ea\u05dc\u05d9\u05da')",1
"(u'verb', u'\u05dc\u05d9\u05e9\u05e8\u05d0\u05d1\u05dc\u05d5\u05d2')",1
"(u'verb', u'\u05d4\u05e4\u05d9\u05dc\u05d5\u05e1\u05e4\u05d9\u05d9\u05ea')",1
"(u'verb', u'\u05e7\u05d9\u05e8\u05d8\u05e2')",1
"(u'verb', u'\u05d0\u05d1\u05e7\u05e9\u05db\u05dd')",1
"(u'verb', u'\u05d4\u05d0\u05dc\u05db\u05d9\u05de\u05d0\u05d9')",1
"(u'verb', u'\u05d1\u05ea\u05d9\u05e9\u05e2\u05d9\u05dd')",1
"(u'verb', u'\u05d5\u05d5\u05d9\u05e8\u05d8\u05d5\u05d0\u05dc\u05d9\u05ea:\u05dc\u05d0')",1
"(u'verb', u'\u05e0\u05db\u05e0\u05e1\u05ea\\\u05d9\u05d5\u05e6\u05d0\u05ea')",1
"(u'verb', u'\u05d4\u05ea\u05d7\u05e8\u05e9')",1
"(u'verb', u'\u05d4\u05e9\u05d9\u05d8')",1
"(u'verb', u'\u05d4\u05d7\u05de\u05d5\u05e6\u05d9')",1
"(u'verb', u'\u05d5\u05d6\u05d1\u05e2\u05d8\u05d5\u05d8\u05d9\u05d4\u05df')",1
"(u'verb', u'\u05e4\u05d5\u05d6\u05d0\u05d9\u05e1\u05d8\u05d9\u05dd')",1
"(u'verb', u'\u05de\u05e2\u05d5\u05de\u05e7\u05d9\u05d9\u05d4\u05df')",1
"(u'verb', u'\u05d4\u05ea\u05e0\u05d6\u05e8')",1
"(u'verb', u'\u05de\u05d5\u05d1\u05d2\u05dc\u05d9\u05dd')",1
"(u'verb', u'\u05d4\u05e4\u05e0\u05d8')",1
"(u'verb', u'\u05ea\u05ea\u05d3\u05dc\u05d2\u05d5')",1
"(u'verb', u'\u05d4\u05de\u05d5\u05e7\u05d3\u05de\u05d5\u05ea.\u05d6\u05d4')",1
"(u'verb', u'\u05d8\u05dc\u05dc\u05d5\u05d1\u05e0\u05d4')",1
"(u'verb', u'\u05d4\u05db\u05d0\u05d9\u05dc\u05d5')",1
"(u'verb', u'\u05e4\u05d9\u05e6\u05e7\u05d9\u05dd')",1
"(u'verb', u'\u05e8\u05d9\u05e7\u05df')",1
"(u'verb', u'\u05e9\u05e9\u05ea\u05d9\u05ea:\u05dc\u05d0')",1
"(u'verb', u'\u05d0\u05d5\u05db\u05dc?\u05d6\u05d4')",1
"(u'verb', u'\u05d4\u05e1\u05d7\u05d9\u05d1\u05ea')",1
"(u'verb', u'\u05e4\u05d7\u05d7\u05d7\u05d7')",1
"(u'verb', u""\u05ea'\u05d0\u05d5"")",1
"(u'verb', u'\u05d1\u05d5\u05dd')",1
"(u'verb', u'\u05d4\u05e4\u05d9\u05de\u05d5')",1
"(u'verb', u'\u05d5\u05d4\u05d9\u05ea\u05d1\u05d5\u05e0\u05e0\u05ea\u05d9')",1
"(u'verb', u'\u05de\u05dc\u05e9\u05d1\u05d9\u05dd')",1
"(u'verb', u'2:\u05d0\u05e0\u05d9\u05d4\u05d5\u05dc\u05da')",1
"(u'verb', u'\u05d4\u05d9\u05e1\u05d4')",1
"(u'verb', u'\u05ea\u05e1\u05d5\u05dc\u05d4')",1
"(u'verb', u'\u05d0\u05d5\u05d7\u05d7\u05d7\u05d7\u05d7\u05d7\u05d7\u05d7\u05d7\u05d7')",1
"(u'verb', u'\u05e2\u05d1\u05d5\u05e9\u05d4')",1
"(u'verb', u""\u05d5\u05e6'\u05d7\u05e6'\u05d5\u05d7\u05d9\u05dd"")",1
"(u'verb', u'\u05e9\u05d9\u05d8')",1
"(u'verb', u'\u05d6\u05d5\u05e8\u05d5\u05d0\u05d9\u05dd')",1
"(u'verb', u'\u05e0\u05e6\u05d7\u05e0\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5\u05d5')",1
"(u'verb', u'5.\u05dc\u05d9\u05e8\u05d4')",1
"(u'verb', u'\u05dc\u05d7\u05d5\u05e8\u05e8')",1
"(u'verb', u'\u05e4\u05e2\u05d5\u05dc\u05d9\u05d9\u05d3\u05d4')",1
"(u'verb', u""\u05d8\u05d9\u05d9\u05e0\u05d2'\u05e8\u05d9\u05ea"")",1
"(u'verb', u'\u05e0\u05e4\u05e7\u05d3')",1
"(u'verb', u'\u05e7\u05d5\u05e9\u05e7\u05d5\u05e9\u05d4')",1
"(u'verb', u'\u05d4\u05d5\u05e4\u05dc\u05d4')",1
"(u'verb', u'\u05d1\u05e2\u05d9\u05d9\u05e0\u05d9\u05da')",1
"(u'verb', u'\u05dc\u05d4\u05d9\u05ea\u05de\u05dc\u05d0')",1
"(u'verb', u'\u05e6\u05db\u05de\u05d4')",1
"(u'verb', u'\u05d7\u05e7\u05e7')",1
"(u'verb', u""\u05e6'\u05d0\u05e0\u05e1"")",1
"(u'verb', u'\u05e0\u05d0\u05e8\u05d2')",1
"(u'verb', u'6.\u05de\u05e9\u05de\u05e0\u05d9\u05dd')",1
"(u'verb', u'\u05d4\u05d5\u05d5\u05d9\u05d6\u05d5')",1
"(u'verb', u'\u05d4\u05ea\u05e2\u05e0\u05d4')",1
"(u'verb', u'1:\u05de\u05d4')",1
"(u'verb', u'\u05d2\u05de\u05e2')",1
"(u'verb', u'\u05d4\u05e7\u05e8\u05d5\u05e7\u05d5\u05d3\u05d9\u05dc')",1
"(u'verb', u'\u05de\u05d0\u05e1\u05d8\u05e8\u05d9\u05ea')",1
"(u'verb', u'\u05e8\u05d9\u05e1\u05df')",1
"(u'verb', u'\u05e0\u05d9\u05ea\u05e8')",1
"(u'verb', u'\u05d4\u05ea\u05e0\u05e1\u05ea\u05d9')",1
"(u'verb', u'\u05d9\u05d9\u05d7\u05e1\u05e8')",1
"(u'verb', u""\u05ea'\u05d7\u05e9\u05e7"")",1
"(u'verb', u'\u05e1\u05d1\u05e1\u05d3')",1
"(u'verb', u'\u05d7\u05d9\u05d7\u05d4\u05d7\u05d5')",1
"(u'verb', u'\u05d1\u05d6\u05e0\u05d8\u05d9\u05dd')",1
"(u'verb', u'\u05de\u05de\u05d4\u05de\u05e1\u05dc\u05d5\u05dc')",1
"(u'verb', u'\u05d3\u05d5\u05e1\u05d9\u05dd\\\u05de\u05e0\u05e7\u05d9\u05dd')",1
"(u'verb', u'\u05d0\u05d4\u05d5\u05d1\u05ea\u05d9')",1
"(u'verb', u'\u05d4\u05d9\u05ea\u05e0\u05e6\u05dc\u05d5\u05ea\u05d9')",1
"(u'verb', u'\u05d4\u05d9\u05d5\u05dd\u05d9\u05d5\u05de\u05d5\u05dc\u05d3\u05ea\u05dc\u05e4\u05d9\u05e6\u05e7\u05dc\u05e2')",1
"(u'verb', u'\u05de\u05d1\u05e6\u05e4\u05e8')",1
"(u'verb', u'\u05d4\u05de\u05e2\u05d0\u05e4\u05df')",1
"(u'verb', u'\u05d4\u05e4\u05d5\u05d5\u05d5\u05dc\u05dc\u05dc\u05dc\u05dc\u05dc')",1
"(u'verb', u'\u05dc\u05d4\u05e4\u05e8\u05d9\u05e2+\u05dc\u05d4\u05d9\u05d6\u05d4\u05e8')",1
"(u'verb', u'\u05e9\u05d9\u05d9\u05e7')",1
"(u'verb', u'\u05ea\u05d9\u05ea\u05db\u05df')",1
"(u'verb', u'\u05d4\u05e6\u05dc\u05d9\u05d7\\\u05d4')",1
"(u'verb', u'\u05de\u05ea\u05d5\u05d8\u05de\u05d9\u05dd')",1
"(u'verb', u'\u05d5\u05d4\u05ea\u05e0\u05d7\u05e9\u05d5')",1
"(u'verb', u'\u05e1\u05d5\u05e0\u05e3')",1
"(u'verb', u'\u05d4\u05d5\u05de\u05d0\u05e1')",1
"(u'verb', u'\u05d1\u05d9\u05e8\u05d0')",1
"(u'verb', u'\u05e0\u05e1\u05d1\u05d5')",1
"(u'verb', u""\u05d5\u05de\u05d4-token=\u05d0\u05d5\u05e0'"")",1
"(u'verb', u'\u05d4\u05d6\u05d0\u05d8\u05d5\u05d8\u05d9\u05d5\u05ea')",1
"(u'verb', u'\u05e9\u05d5\u05db\u05df')",1
"(u'verb', u'\u05ea\u05d5\u05e7\u05e9\u05e8')",1
"(u'verb', u'\u05d4\u05de\u05dc\u05d9\u05da')",1
"(u'verb', u'\u05d4\u05d6\u05d5\u05d9\u05d9\u05d9\u05d9\u05d9\u05d9\u05d9\u05d9')",1
"(u'verb', u'\u05de\u05d9\u05e6\u05de\u05d9\u05e5')",1
"(u'verb', u""\u05ea'\u05e2\u05e6\u05d1\u05d9\u05dd"")",1
"(u'verb', u'\u05d4\u05e0\u05e4\u05d9\u05e7')",1
"(u'verb', u""\u05e8\u05d7'\u05ea"")",1
"(u'verb', u'\u05d9\u05ea\u05d1\u05d8\u05dc!\u05d5\u05d0\u05e0\u05d9')",1
"(u'verb', u'\u05dc\u05d4\u05ea\u05e2\u05e7\u05dc\u05dd')",1
"(u'verb', u'\u05db\u05e9\u05d4\u05ea\u05e1\u05ea\u05d5\u05d1\u05d1\u05e0\u05d5')",1
"(u'verb', u'\u05e9\u05d4\u05e6\u05d0\u05d5\u05d5\u05e8')",1
"(u'verb', u'\u05de\u05e0\u05d5\u05d7\u05d4\u05d4\u05d4\u05d4')",1
"(u'verb', u'\u05e9\u05d0\u05dc\u05ea\u05dd\\\u05df')",1
"(u'verb', u'\u05de\u05e0\u05d0\u05de\u05de\u05de\u05de\u05d0\u05dd')",1
"(u'verb', u'\u05d4\u05d7\u05dc\u05d9\u05d3')",1
"(u'verb', u'\u05dc\u05d8\u05d9\u05d5')",1
"(u'verb', u'\u05e9\u05e7\u05e6\u05ea\u05ea')",1
"(u'verb', u'\u05e1\u05e4\u05d3')",1
"(u'verb', u'\u05ea\u05d5\u05d2\u05de\u05dc')",1
"(u'verb', u'\u05e0\u05d5\u05e9\u05e2')",1
"(u'verb', u'\u05d4\u05d1\u05e2\u05d9\u05e8')",1
"(u'verb', u'\u05db\u05e1\u05e4\u05d0\u05d6\u05d9\u05dd')",1
"(u'verb', u'\u05d1\u05d0\u05d7\u05e8\u05d9\u05dd\\\u05d0\u05d7\u05e8\u05d5\u05ea')",1
"(u'verb', u'\u05e0\u05d9\u05e1\u05d0')",1
"(u'verb', u'\u05ea\u05d3\u05d1\u05e7\u05e0\u05d9')",1
"(u'verb', u'\u05d4\u05e2\u05d1\u05d5\u05e9')",1
"(u'verb', u'\u05d4\u05e7\u05d9\u05e5')",1
"(u'verb', u'\u05e9\u05d9\u05e4\u05d4')",1
"(u'verb', u'\u05dc:\u05de\u05dc\u05d0')",1
"(u'verb', u'\u05e0\u05de\u05e1\u05db\u05ea')",1
"(u'verb', u'\u05d4\u05e9\u05ea\u05d8\u05d4')",1
"(u'verb', u'\u05dc\u05d0\u05d0\u05d0\u05d0\u05d0\u05d0\u05d0\u05d0')",1
"(u'verb', u'\u05d4\u05e0\u05d9\u05e7')",1
"(u'verb', u'\u05e9\u05d5\u05d5\u05e7')",1
"(u'verb', u'\u05e1\u05d5\u05e4\u05e1\u05d5\u05e3')",1
"(u'verb', u'\u05d0\u05e4\u05d0\u05dd')",1
"(u'verb', u'\u05d4\u05e4\u05e7\u05d9\u05e2')",1
"(u'verb', u""\u05ea'\u05e1\u05d9\u05d5\u05e8"")",1
"(u'verb', u'\u05dc\u05d3\u05d2\u05d3\u05d5\u05d3\u05d9\u05dd')",1
"(u'verb', u'\u05d5\u05e8\u05db\u05e0\u05d4')",1
"(u'verb', u'\u05d4\u05e6\u05d8\u05e0\u05d5\u05ea')",1
"(u'verb', u'\u05e0\u05d8\u05d7\u05df')",1
"(u'verb', u'\u05d4\u05e7\u05e0\u05d4')",1
"(u'verb', u'\u05e0\u05d5\u05d7\u05dd')",1
"(u'verb', u'\u05e0\u05d2\u05e8\u05e2')",1
"(u'verb', u'\u05de\u05e7\u05de\u05d1\u05e0\u05d9\u05dd')",1
"(u'verb', u'\u05e8\u05d9\u05de\u05d5\u05e0\u05d9\u05d9\u05d3\u05d4')",1
"(u'verb', u'\u05d5\u05d9\u05e7\u05d8\u05d9\u05dd')",1
"(u'verb', u'\u05de\u05e8\u05d5\u05d9\u05d7')",1
"(u'verb', u'\u05dc\u05d9\u05d9\u05e7')",1
"(u'verb', u'\u05e4\u05e0\u05d9\u05d9\u05d4\u05dd')",1
"(u'verb', u'\u05d4\u05de\u05d9\u05dc\u05d5\u05d5\u05d9\u05d9\u05dd')",1
"(u'verb', u'\u05d4\u05d9\u05e9\u05ea\u05d2\u05e2\u05e0\u05d5')",1
"(u'verb', u'\u05e4\u05e8\u05e6\u05dc\u05df')",1
"(u'verb', u'4.\u05db\u05de\u05d4')",1
"(u'verb', u""\u05ea'\u05e2\u05d5\u05dc\u05dd"")",1
"(u'verb', u'\u05ea\u05d9\u05ea\u05d7\u05db\u05de\u05d9')",1
"(u'verb', u'\u05e0\u05de\u05d7\u05d4')",1
"(u'verb', u'\u05de\u05ea\u05e7\u05ea\u05e7\u05ea')",1
"(u'verb', u'\u05e7\u05d5\u05de\u05dd')",1
"(u'verb', u'\u05dc\u05d4\u05d9\u05ea\u05d7\u05d1\u05e8\u05d5\u05ea')",1
"(u'verb', u'\u05d1\u05e2\u05d9\u05d9\u05e0\u05d9\u05d5')",1
"(u'verb', u'\u05e9\u05d9\u05e8\u05da')",1
"(u'verb', u'\u05de\u05d5\u05e8\u05d5\u05d5\u05d7\u05ea')",1
"(u'verb', u'\u05ea\u05d3\u05dc\u05e7')",1
"(u'verb', u'\u05d4\u05d9\u05d0\u05e9\u05e0\u05ea')",1
"(u'verb', u'\u05d1\u05d9\u05ea\u05e8')",1
"(u'verb', u'\u05e4\u05dc\u05d5\u05d2\u05d9\u05dd')",1
"(u'verb', u'\u05de\u05d9\u05e1\u05d3')",1
"(u'verb', u'\u05d1\u05d7\u05de\u05d0\u05de\u05d9\u05dd')",1
"(u'verb', u'\u05d0\u05d5\u05d1\u05d8\u05d7')",1
"(u'verb', u'\u05de\u05de\u05dc\u05de\u05dc')",1
"(u'verb', u'\u05d4\u05d9\u05ea\u05d4\u05dc\u05da')",1
"(u'verb', u'\u05d0\u05e0\u05d5\u05e8\u05e7\u05e1\u05d9')",1
"(u'verb', u'\u05e7\u05d7\u05d7\u05d7\u05d7\u05d7\u05d7\u05d7\u05d7\u05d7\u05d7')",1
"(u'verb', u'\u05e8\u05d9\u05e0\u05df')",1
"(u'verb', u""\u05d4\u05d6\u05d0\u05ea'"")",1
"(u'verb', u'\u05ea\u05ea\u05d7\u05ea')",1
"(u'verb', u'\u05d4\u05d5\u05e7\u05d0')",1
"(u'verb', u'\u05d5\u05d4\u05d1\u05d9\u05e8\u05db\u05d9\u05dd')",1
"(u'verb', u'\u05d0\u05d9\u05de\u05e8\u05d5')",1
"(u'verb', u'\u05dc\u05d4\u05d9\u05ea\u05d2\u05e2\u05d2\u05e2')",1
"(u'verb', u'\u05db\u05e4\u05dc')",1
"(u'verb', u'\u05de\u05de\u05d5\u05dc\u05e5')",1
"(u'verb', u'\u05d0\u05e8\u05d0\u05d9\u05ea\u05d9')",1
"(u'verb', u'\u05d0\u05de\u05de\u05de\u05dd')",1
"(u'verb', u'\u05e0\u05d7\u05de\u05e8\u05ea\u05d9')",1
"(u'verb', u'\u05d0\u05b2\u05e0\u05b4\u05d9')",1
"(u'verb', u'\u05e0\u05d1\u05e8')",1
"(u'verb', u'\u05d4\u05d5\u05e8\u05d9\u05e9')",1
"(u'verb', u'\u05d4\u05d9\u05d8\u05d9\u05d1')",1
"(u'verb', u'\u05e0\u05d2\u05d3\u05e2')",1
"(u'verb', u'\u05e0\u05e1\u05da')",1
"(u'verb', u'\u05dc\u05d7\u05d9\u05e6\u05d4\u05df')",1
"(u'verb', u'\u05e0\u05e8\u05e4\u05d0')",1
"(u'verb', u'\u05dc\u05e9\u05d9\u05de\u05d7\u05ea\u05d9')",1
"(u'verb', u'\u05d4\u05e9\u05e4\u05ea\u05d9\u05dd')",1
"(u'verb', u'\u05e4\u05e0\u05e7\u05d9\u05e7\u05d9\u05dd')",1
"(u'verb', u'\u05d5\u05dc\u05d4\u05d9\u05ea\u05d9\u05d9\u05e2\u05e5')",1
"(u'verb', u'\u05ea\u05d9\u05d6\u05d6')",1
"(u'verb', u'\u05e2\u05d9\u05d2\u05df')",1
"(u'verb', u'\u05d0\u05d9\u05d1\u05df')",1
"(u'verb', u'\u05d4\u05ea\u05de\u05ea\u05df')",1
"(u'verb', u'\u05d4\u05ea\u05e0\u05db\u05e8')",1
"(u'verb', u'\u05d4\u05ea\u05df')",1
"(u'verb', u'\u05d4\u05ea\u05d1\u05e8\u05d1\u05e8')",1
"(u'verb', u'\u05d4\u05d9\u05ea\u05d9\u05d9\u05e9\u05d1\u05e0\u05d5')",1
"(u'verb', u'\u05e2\u05d1\u05d3\u05d9\u05dd.\u05d2\u05dd')",1
"(u'verb', u'\u05ea\u05e8\u05d2\u05e2')",1
"(u'verb', u'\u05d2\u05d9\u05d4\u05e5')",1
"(u'verb', u'\u05d0\u05dc\u05d5\u05d4\u05d9\u05d9\u05d9\u05d9\u05d9')",1
"(u'verb', u'\u05d4\u05e7\u05d8\u05e2\u05da')",1
"(u'verb', u'\u05d4\u05d5\u05db\u05e0\u05e1')",1
"(u'verb', u'\u05e0\u05e6\u05d1\u05e2')",1
"(u'verb', u'\u05d7\u05dc\u05d9\u05e7')",1
"(u'verb', u'\u05d4\u05d5\u05d8\u05d1\u05e2')",1
"(u'verb', u'\u05dc\u05de\u05d4?\u05dc\u05da')",1
"(u'verb', u'\u05d7\u05e0\u05d8\u05e8\u05e9')",1
"(u'verb', u'\u05d0\u05d2\u05e8\u05e1\u05d9\u05d8\u05d9')",1
"(u'verb', u'\u05e0\u05d9\u05e6\u05e4\u05d5')",1
"(u'verb', u""\u05d9\u05e1\u05e0\u05d2'\u05e8"")",1
"(u'verb', u'\u05d5\u05db\u05d9\u05d1\u05e9\u05d5')",1
"(u'verb', u'\u05d0\u05e0\u05e9*\u05dd')",1
"(u'verb', u'\u05dc\u05d4\u05d9\u05e1\u05ea\u05dc\u05e7')",1
"(u'verb', u'\u05d4\u05d5\u05de\u05d0\u05d9\u05dd')",1
"(u'verb', u'\u05d4\u05e1\u05ea\u05d0\u05d1')",1
"(u'verb', u'\u05d4\u05d0\u05e0\u05d3\u05e8\u05e0\u05dc\u05d9\u05df')",1
"(u'verb', u""\u05d5\u05e2\u05d5\u05d3'"")",1
"(u'verb', u'\u05d4\u05d9\u05ea\u05dc\u05d5\u05e0\u05e0\u05ea\u05d9')",1
"(u'verb', u'\u05d4\u05e8\u05d9\u05d9\u05db\u05dc')",1
"(u'verb', u'\u05d4\u05e1\u05de\u05d9\u05da')",1
"(u'verb', u'\u05d1\u05d5\u05d8\u05d7')",1
"(u'verb', u'\u05d0\u05d3\u05d7\u05d5\u05e3')",1
"(u'verb', u'\u05d2\u05d9\u05d3\u05e3')",1
"(u'verb', u'\u05d5\u05d1\u05d7\u05d5')",1
"(u'verb', u'\u05de\u05e1\u05ea\u05e7\u05dc\u05d9\u05dd')",1
"(u'verb', u'\u05db\u05d5\u05e1\u05d0\u05de\u05d0\u05e9\u05dc\u05db\u05d5\u05dc\u05db\u05dd\u05dd\u05dd\u05dd\u05dd\u05dd\u05dd\u05dd\u05dd\u05dd\u05dd\u05dd\u05dd\u05dd\u05dd\u05dd\u05dd\u05dd\u05dd\u05dd\u05d0\u05e2\u05d0\u05e2\u05d0\u05d0\u05e2\u05d0\u05e2\u05d0\u05e2\u05d0\u05e2\u05e2\u05d0\u05e2\u05d0\u05e2')",1
"(u'verb', u'\u05de\u05de\u05de\u05dd')",1
"(u'verb', u'\u05df\u05e9\u05d9\u05d7\u05d4')",1
"(u'verb', u'\u05de\u05d5\u05d1\u05dc')",1
"(u'verb', u'\u05e9\u05e0\u05d9\u05e1\u05e4\u05d5')",1
"(u'verb', u'\u05e6\u05d9\u05d1\u05e2\u05d5')",1
"(u'verb', u'\u05ea\u05d3\u05d9\u05e1\u05e7')",1
"(u'verb', u'\u05d4\u05d5\u05e9\u05d1\u05ea')",1
"(u'verb', u'\u05d7\u05b7\u05de\u05bc\u05d5\u05bc\u05e7\u05b6\u05d9\u05d4')",1
"(u'verb', u'\u05de\u05d5\u05db\u05df')",1
"(u'verb', u'\u05d4\u05d2\u05d1\u05e8\u05d1\u05e8')",1
"(u'verb', u'\u05e9\u05d5\u05d7\u05e7')",1
"(u'verb', u'\u05d4\u05d4\u05ea\u05e7\u05e4\u05ea\u05d9')",1
"(u'verb', u'\u05e0\u05e4\u05e9\u05d9\u05db\u05dd')",1
"(u'verb', u'\u05e1\u05d9\u05d1\u05e8')",1
"(u'verb', u'\u05d4\u05d0\u05d6\u05e0\u05d9\u05dd')",1
"(u'verb', u""\u05ea'\u05d7\u05de\u05d9\u05e9\u05d4"")",1
"(u'verb', u'\u05d4\u05d2\u05d1\u05d9\u05d4')",1
"(u'verb', u'\u05d0\u05d7\u05d7\u05e2\u05e2\u05e2\u05dd')",1
"(u'verb', u'\u05d4\u05d7\u05e6\u05d9\u05df')",1
"(u'verb', u""\u05d4\u05de\u05e1\u05d0\u05d2'"")",1
"(u'verb', u'\u05db\u05d9\u05e2\u05e8')",1
"(u'verb', u'\u05e9\u05d5\u05e9\u05d4')",1
"(u'verb', u'\u05e4\u05d5\u05e6\u05d4')",1
